gtdb_species_clade_id,GTDB_species,GTDB_taxonomy,no_genomes,no_core,no_accessory,no_singletons,no_gene_clusters,no_CDSes,mean_intra_species_ANI,ANI_circumscription_radius,domain,phylum,class,order,family,genus,pct_core,pct_accessory,pct_singletons,openness,avg_genes_per_genome,rep_genome,in_tree
s__GCA-2731375_sp018701215--GB_GCA_018701215.1,s__GCA-2731375_sp018701215,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__GCA-2731375,15,3050,1606,1133.0,4656,74355,99.97,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,GCA-2731375,GCA-2731375,GCA-2731375,65.51,34.49,24.33,0.527,4957.0,GB_GCA_018701215.1,True
s__Rhizobium_sp900473185--GB_GCA_900473185.1,s__Rhizobium_sp900473185,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium,27,4976,2205,1875.0,7181,200307,99.82,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,69.29,30.71,26.11,0.443,7419.0,GB_GCA_900473185.1,True
s__Acetobacter_senegalensis--RS_GCF_001580995.1,s__Acetobacter_senegalensis,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acetobacter,13,2081,4804,2786.0,6885,46562,97.31,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter,30.23,69.77,40.46,2.309,3582.0,RS_GCF_001580995.1,True
s__Thiopontia_sp018658305--GB_GCA_018658305.1,s__Thiopontia_sp018658305,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__GCF-002020875;f__GCF-002020875;g__Thiopontia,16,1297,1266,563.0,2563,27216,99.91,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,GCF-002020875,GCF-002020875,Thiopontia,50.6,49.4,21.97,0.976,1701.0,GB_GCA_018658305.1,True
s__Gallionella_sp903885165--GB_GCA_903885165.1,s__Gallionella_sp903885165,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella,60,1710,6631,3260.0,8341,147334,99.76,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Gallionella,20.5,79.5,39.08,3.878,2456.0,GB_GCA_903885165.1,True
s__Mycoplana_sp900469965--GB_GCA_900469965.1,s__Mycoplana_sp900469965,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mycoplana,10,3184,2581,1584.0,5765,48587,98.03,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mycoplana,55.23,44.77,27.48,0.811,4859.0,GB_GCA_900469965.1,True
s__Eikenella_exigua--RS_GCF_008805035.1,s__Eikenella_exigua,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Eikenella,10,1313,1454,350.0,2767,19103,96.49,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Eikenella,47.45,52.55,12.65,1.107,1910.0,RS_GCF_008805035.1,True
s__Pseudomonas_E_cichorii--RS_GCF_018343775.1,s__Pseudomonas_E_cichorii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,13,3431,2490,1479.0,5921,66198,97.84,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,57.95,42.05,24.98,0.726,5092.0,RS_GCF_018343775.1,True
s__Vibrio_campbellii--RS_GCF_002163755.1,s__Vibrio_campbellii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,87,3256,15852,9672.0,19108,444815,96.67,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Vibrio,17.04,82.96,50.62,4.869,5113.0,RS_GCF_002163755.1,True
s__Ruegeria_atlantica_A--RS_GCF_013032005.1,s__Ruegeria_atlantica_A,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria,13,2975,1674,770.0,4649,55555,98.09,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,63.99,36.01,16.56,0.563,4273.0,RS_GCF_013032005.1,True
s__Stenotrophomonas_maltophilia_AM--RS_GCF_013004645.1,s__Stenotrophomonas_maltophilia_AM,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,23,3031,5911,3719.0,8942,101417,97.99,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,33.9,66.1,41.59,1.95,4409.0,RS_GCF_013004645.1,True
s__Yersinia_bercovieri--RS_GCF_013282745.1,s__Yersinia_bercovieri,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Yersinia,18,2633,4129,2443.0,6762,71399,99.13,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yersinia,38.94,61.06,36.13,1.568,3967.0,RS_GCF_013282745.1,True
s__PFJX01_sp903835655--GB_GCA_903835655.1,s__PFJX01_sp903835655,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__PFJX01,25,2538,6389,4529.0,8927,86833,99.87,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Thiobacillaceae,PFJX01,28.43,71.57,50.73,2.517,3473.0,GB_GCA_903835655.1,True
s__Serratia_J_plymuthica--RS_GCF_001590925.1,s__Serratia_J_plymuthica,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_J,30,3130,5037,2825.0,8167,150075,97.89,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_J,38.32,61.68,34.59,1.609,5002.0,RS_GCF_001590925.1,True
s__Xanthomonas_hortorum--RS_GCF_002939985.1,s__Xanthomonas_hortorum,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas,71,3132,7068,3511.0,10200,320347,98.81,96.0373,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,30.71,69.29,34.42,2.257,4512.0,RS_GCF_002939985.1,True
s__Photobacterium_angustum--RS_GCF_003026365.1,s__Photobacterium_angustum,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium,26,3024,4329,1821.0,7353,113990,97.76,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Photobacterium,41.13,58.87,24.77,1.432,4384.0,RS_GCF_003026365.1,True
s__Escherichia_marmotae--RS_GCF_002900365.1,s__Escherichia_marmotae,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,100,2893,12210,6305.0,15103,446809,99.01,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,19.16,80.84,41.75,4.221,4468.0,RS_GCF_002900365.1,True
s__Cupriavidus_necator--RS_GCF_000219215.1,s__Cupriavidus_necator,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus,12,3313,6478,3196.0,9791,85362,96.11,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,33.84,66.16,32.64,1.955,7114.0,RS_GCF_000219215.1,True
s__Acinetobacter_nosocomialis--RS_GCF_000368085.1,s__Acinetobacter_nosocomialis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,246,2441,24420,14998.0,26861,923324,97.93,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,9.09,90.91,55.84,10.004,3753.0,RS_GCF_000368085.1,True
s__Acinetobacter_towneri_A--RS_GCF_001758345.1,s__Acinetobacter_towneri_A,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,18,2511,1442,1163.0,3953,52390,97.13,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,63.52,36.48,29.42,0.574,2911.0,RS_GCF_001758345.1,True
s__Legionella_fraseri--RS_GCF_000586315.1,s__Legionella_fraseri,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella,42,2411,2494,1019.0,4905,131548,98.5,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,49.15,50.85,20.77,1.034,3132.0,RS_GCF_000586315.1,True
s__Neorhizobium_soli--RS_GCF_001423425.1,s__Neorhizobium_soli,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Neorhizobium,13,2957,3692,2072.0,6649,59941,97.29,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium,44.47,55.53,31.16,1.249,4611.0,RS_GCF_001423425.1,True
s__Pseudomonas_E_gingeri_A--RS_GCF_013385635.1,s__Pseudomonas_E_gingeri_A,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,15,4169,2827,1663.0,6996,100856,99.61,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,59.59,40.41,23.77,0.678,6724.0,RS_GCF_013385635.1,True
s__Pseudomonas_E_fluorescens_AN--RS_GCF_001708445.1,s__Pseudomonas_E_fluorescens_AN,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,34,3915,5702,2987.0,9617,226444,99.17,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,40.71,59.29,31.06,1.456,6660.0,RS_GCF_001708445.1,True
s__Allorhizobium_cremeum--RS_GCF_022884085.1,s__Allorhizobium_cremeum,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium,22,3186,2772,1160.0,5958,104033,98.62,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,53.47,46.53,19.47,0.87,4729.0,RS_GCF_022884085.1,True
s__Aliivibrio_finisterrensis--RS_GCF_008933155.1,s__Aliivibrio_finisterrensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Aliivibrio,11,2323,2325,706.0,4648,41555,95.53,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Aliivibrio,49.98,50.02,15.19,1.001,3778.0,RS_GCF_008933155.1,True
s__Acinetobacter_calcoaceticus--RS_GCF_000368965.1,s__Acinetobacter_calcoaceticus,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,25,2455,5032,3336.0,7487,93805,97.01,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,32.79,67.21,44.56,2.05,3752.0,RS_GCF_000368965.1,True
s__Cronobacter_dublinensis--RS_GCF_001277235.1,s__Cronobacter_dublinensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter,36,2815,6820,4356.0,9635,151548,97.74,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,29.22,70.78,45.21,2.423,4210.0,RS_GCF_001277235.1,True
s__Shewanella_vesiculosa--RS_GCF_021560015.1,s__Shewanella_vesiculosa,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella,18,3012,3441,2369.0,6453,72919,98.58,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Shewanellaceae,Shewanella,46.68,53.32,36.71,1.142,4051.0,RS_GCF_021560015.1,True
s__Polynucleobacter_sp903843315--GB_GCA_903843315.1,s__Polynucleobacter_sp903843315,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter,17,1365,5346,3858.0,6711,35055,99.21,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,20.34,79.66,57.49,3.916,2062.0,GB_GCA_903843315.1,True
s__Acinetobacter_johnsonii--RS_GCF_000368045.1,s__Acinetobacter_johnsonii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,60,2112,14874,9438.0,16986,206374,96.15,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,12.43,87.57,55.56,7.043,3440.0,RS_GCF_000368045.1,True
s__Thiodubiliella_sp001298715--RS_GCF_001298715.1,s__Thiodubiliella_sp001298715,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Thiodubiliella,41,1231,6726,2873.0,7957,104932,98.92,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,PS1,Thioglobaceae,Thiodubiliella,15.47,84.53,36.11,5.464,2559.0,RS_GCF_001298715.1,True
s__Pseudomonas_E_protegens--RS_GCF_000397205.1,s__Pseudomonas_E_protegens,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,78,4108,8572,5374.0,12680,488430,98.78,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,32.4,67.6,42.38,2.087,6262.0,RS_GCF_000397205.1,True
s__Acinetobacter_pseudolwoffii--RS_GCF_002803605.1,s__Acinetobacter_pseudolwoffii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,29,1987,5152,3103.0,7139,85851,97.68,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,27.83,72.17,43.47,2.593,2960.0,RS_GCF_002803605.1,True
s__Rhizobium_dioscoreae--RS_GCF_009176305.1,s__Rhizobium_dioscoreae,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium,49,3657,6102,2437.0,9759,315114,97.43,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,37.47,62.53,24.97,1.669,6431.0,RS_GCF_009176305.1,True
s__Salinivibrio_siamensis--RS_GCF_001996005.1,s__Salinivibrio_siamensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Salinivibrio,14,2334,2157,1302.0,4491,43707,97.67,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Salinivibrio,51.97,48.03,28.99,0.924,3122.0,RS_GCF_001996005.1,True
s__MED-G52_sp001627375--GB_GCA_012270125.1,s__MED-G52_sp001627375,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52,17,1330,7490,5553.0,8820,39547,98.03,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,MED-G52,15.08,84.92,62.96,5.632,2326.0,GB_GCA_012270125.1,True
s__Ensifer_sp001429285--RS_GCF_001429285.1,s__Ensifer_sp001429285,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer,15,3721,7739,4941.0,11460,105401,97.73,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,32.47,67.53,43.12,2.08,7027.0,RS_GCF_001429285.1,True
s__UBA9145_sp002477465--GB_GCA_002477465.1,s__UBA9145_sp002477465,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145,13,1992,6149,4534.0,8141,37591,98.93,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,24.47,75.53,55.69,3.087,2892.0,GB_GCA_002477465.1,True
s__Bradyrhizobium_sp023100905--RS_GCF_023100905.1,s__Bradyrhizobium_sp023100905,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium,10,4058,5371,2547.0,9429,75224,98.52,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,43.04,56.96,27.01,1.324,7522.0,RS_GCF_023100905.1,True
s__Pseudomonas_E_synxantha_A--RS_GCF_000263715.2,s__Pseudomonas_E_synxantha_A,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,14,3531,3244,1891.0,6775,76201,97.53,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,52.12,47.88,27.91,0.919,5443.0,RS_GCF_000263715.2,True
s__Alteromonas_sp002335925--GB_GCA_002339125.1,s__Alteromonas_sp002335925,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas,21,2399,8924,5718.0,11323,72812,97.51,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Alteromonadaceae,Alteromonas,21.19,78.81,50.5,3.72,3467.0,GB_GCA_002339125.1,True
s__Pseudomonas_E_palleroniana--RS_GCF_003031675.1,s__Pseudomonas_E_palleroniana,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,10,3534,3236,2270.0,6770,56408,98.75,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,52.2,47.8,33.53,0.916,5641.0,RS_GCF_003031675.1,True
s__Hamiltonella_defensa--RS_GCF_000021705.1,s__Hamiltonella_defensa,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hamiltonella,17,1045,4187,1974.0,5232,35539,98.13,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Hamiltonella,19.97,80.03,37.73,4.007,2091.0,RS_GCF_000021705.1,True
s__Gilliamella_apis--RS_GCF_002142155.1,s__Gilliamella_apis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella,26,1675,1408,602.0,3083,58086,98.52,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Gilliamella,54.33,45.67,19.53,0.841,2234.0,RS_GCF_002142155.1,True
s__Salinivibrio_kushneri--RS_GCF_005280275.1,s__Salinivibrio_kushneri,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Salinivibrio,16,2212,3302,1936.0,5514,50285,98.18,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Salinivibrio,40.12,59.88,35.11,1.493,3143.0,RS_GCF_005280275.1,True
s__Stenotrophomonas_indicatrix--RS_GCF_002750975.1,s__Stenotrophomonas_indicatrix,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,30,2871,5942,3787.0,8813,122506,97.78,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,32.58,67.42,42.97,2.07,4084.0,RS_GCF_002750975.1,True
s__Comamonas_tsuruhatensis--RS_GCF_001571325.1,s__Comamonas_tsuruhatensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas,30,3385,13072,8484.0,16457,181711,98.51,95.4801,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_B,Comamonas,20.57,79.43,51.55,3.862,6057.0,RS_GCF_001571325.1,True
s__Rahnella_aceris--RS_GCF_011684115.1,s__Rahnella_aceris,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rahnella,15,3153,4115,2665.0,7268,76840,99.19,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Rahnella,43.38,56.62,36.67,1.305,5123.0,RS_GCF_011684115.1,True
s__Burkholderia_sp905232215--RS_GCF_905232215.1,s__Burkholderia_sp905232215,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia,12,4080,9484,5105.0,13564,98290,98.7,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,30.08,69.92,37.64,2.325,8191.0,RS_GCF_905232215.1,True
s__Pseudomonas_E_synxantha--RS_GCF_900105675.1,s__Pseudomonas_E_synxantha,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,13,3628,3339,1423.0,6967,77675,98.29,95.7053,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,52.07,47.93,20.42,0.92,5975.0,RS_GCF_900105675.1,True
s__UBA954_sp002293155--GB_GCA_002293155.1,s__UBA954_sp002293155,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__UBA954,18,1196,5006,3564.0,6202,32405,98.31,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A,UBA954,19.28,80.72,57.47,4.186,1800.0,GB_GCA_002293155.1,True
s__Photobacterium_iliopiscarium--RS_GCF_003026395.1,s__Photobacterium_iliopiscarium,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium,10,2547,3554,1770.0,6101,39306,98.88,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Photobacterium,41.75,58.25,29.01,1.395,3931.0,RS_GCF_003026395.1,True
s__Lelliottia_amnigena--GB_GCA_900635465.1,s__Lelliottia_amnigena,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lelliottia,18,2840,4912,3091.0,7752,77612,98.75,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,36.64,63.36,39.87,1.73,4312.0,GB_GCA_900635465.1,True
s__Serratia_ureilytica--RS_GCF_013375155.1,s__Serratia_ureilytica,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia,155,3177,13497,8705.0,16674,748623,98.71,95.3491,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,19.05,80.95,52.21,4.248,4830.0,RS_GCF_013375155.1,True
s__HIMB59_sp902599405--GB_GCA_902599405.1,s__HIMB59_sp902599405,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__HIMB59;f__HIMB59;g__HIMB59,10,878,1330,794.0,2208,11688,95.3,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,HIMB59,HIMB59,HIMB59,39.76,60.24,35.96,1.515,1169.0,GB_GCA_902599405.1,True
s__Citrobacter_A_sedlakii--RS_GCF_000759835.1,s__Citrobacter_A_sedlakii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A,10,2915,2963,1742.0,5878,45387,99.15,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter_A,49.59,50.41,29.64,1.016,4539.0,RS_GCF_000759835.1,True
s__HIMB59_sp902615815--GB_GCA_902599045.1,s__HIMB59_sp902615815,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__HIMB59;f__HIMB59;g__HIMB59,23,1066,2037,1479.0,3103,27737,96.41,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,HIMB59,HIMB59,HIMB59,34.35,65.65,47.66,1.911,1206.0,GB_GCA_902599045.1,True
s__Citrobacter_portucalensis--RS_GCF_002042885.1,s__Citrobacter_portucalensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter,146,2941,17988,8603.0,20929,710117,98.1,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,14.05,85.95,41.11,6.116,4864.0,RS_GCF_002042885.1,True
s__Comamonas_thiooxydans--RS_GCF_000964545.1,s__Comamonas_thiooxydans,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas,38,2934,10761,6372.0,13695,191803,97.53,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_B,Comamonas,21.42,78.58,46.53,3.668,5047.0,RS_GCF_000964545.1,True
s__JACNJF01_sp018669845--GB_GCA_018669845.1,s__JACNJF01_sp018669845,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__JACNJF01,11,3049,3443,2155.0,6492,47960,99.85,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,JACNJF01,46.97,53.03,33.19,1.129,4360.0,GB_GCA_018669845.1,True
s__SMXQ01_sp018666775--GB_GCA_018666775.1,s__SMXQ01_sp018666775,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SMXQ01;f__SMXQ01;g__SMXQ01,11,1689,2136,1842.0,3825,24757,99.98,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,SMXQ01,SMXQ01,SMXQ01,44.16,55.84,48.16,1.265,2251.0,GB_GCA_018666775.1,True
